"Region","RegionName","State","ForecastYoYPctChange","MSAName","CountyName","CityName"
"City","Hopewell Township","PA",2.59722236836941,"York, PA","York","Hopewell Township"
"City","Bern Township","PA",3.00626949934737,"Reading, PA","Berks","Bern Township"
"City","Town of Clinton","WI",3.2333122170808,"Janesville, WI","Rock","Town of Clinton"
"City","Upper Hanover Township","PA",2.36893551323424,"Philadelphia, PA","Montgomery","Upper Hanover Township"
"City","Town of Salisbury","MA",2.76844358278795,"Boston, MA","Essex","Town of Salisbury"
"City","Donegal Township","PA",3.37659485505237,"Pittsburgh, PA","Westmoreland","Donegal Township"
"City","Town of Milford","NH",4.30523125990043,"Manchester, NH","Hillsborough","Town of Milford"
"City","Albany Township","PA",2.7248164488377,"Reading, PA","Berks","Albany Township"
"City","North Bethlehem Township","PA",1.22067775606036,"Pittsburgh, PA","Washington","North Bethlehem Township"
"City","Penn Forest Township","PA",2.08707804680313,"Allentown, PA","Carbon","Penn Forest Township"
"City","Town of Exeter","NH",3.33453834063262,"Boston, NH","Rockingham","Town of Exeter"
"City","Forward Township","PA",3.28256595470555,"Pittsburgh, PA","Allegheny","Forward Township"
"City","Town of Duxbury","MA",2.98692395709859,"Boston, MA","Plymouth","Town of Duxbury"
"City","Omro","WI",3.3820192086315,"Oshkosh, WI","Winnebago","Omro"
"City","Town of Caledonia","NY",3.89167315356593,"Rochester, NY","Livingston","Town of Caledonia"
"City","Strasburg Township","PA",2.12692246501978,"Lancaster, PA","Lancaster","Strasburg Township"
"City","Oliver Township","PA",0.938323828368156,"Harrisburg, PA","Perry","Oliver Township"
"City","Upper Uwchlan Township","PA",2.8249056655538,"Philadelphia, PA","Chester","Upper Uwchlan Township"
"City","Manchester","CT",1.05970421559311,"Hartford, CT","Hartford","Manchester"
"City","Washington Township","PA",1.8366173829043,"Allentown, PA","Lehigh","Washington Township"
"City","Mt Pleasant Township","PA",2.45988488041744,"Pittsburgh, PA","Washington","Mt Pleasant Township"
"City","Town of Londonderry","NH",2.63068877498994,"Boston, NH","Rockingham","Town of Londonderry"
"City","Springfield Township","PA",2.59741223513034,"Philadelphia, PA","Bucks","Springfield Township"
"City","Menallen Township","PA",3.2029827655909,"Pittsburgh, PA","Fayette","Menallen Township"
"City","Town of Wilson","NY",5.1802655507952,"Buffalo, NY","Niagara","Town of Wilson"
"City","Wawayanda","NY",2.71945865777686,"New York, NY","Orange","Wawayanda"
"City","Upton","MA",2.597585971631,"Worcester, MA","Worcester","Upton"
"City","Christiana","WI",3.04912894560967,"Madison, WI","Dane","Christiana"
"City","Muncy Township","PA",4.91707123210423,"Williamsport, PA","Lycoming","Muncy Township"
"City","Town of Skaneateles","NY",2.42033739935453,"Syracuse, NY","Onondaga","Town of Skaneateles"
"City","Brighton","WI",3.25259940440815,"Chicago, WI","Kenosha","Brighton"
"City","Town of Monroe","NY",2.89109191703067,"New York, NY","Orange","Town of Monroe"
"City","Morris Township","NJ",1.70438404152405,"New York, NJ","Morris","Morris Township"
"City","Gregg Township","PA",4.05801305619869,"State College, PA","Centre","Gregg Township"
"City","Lehigh Township","PA",2.10366113831608,"Allentown, PA","Northampton","Lehigh Township"
"City","Town of Medfield","MA",2.29898370461854,"Boston, MA","Norfolk","Town of Medfield"
"City","Marion Township","PA",2.89637318367088,"Reading, PA","Berks","Marion Township"
"City","Oakland Township","PA",3.11189103020424,"Pittsburgh, PA","Butler","Oakland Township"
"City","Elizabeth Township","PA",1.61378964093377,"Lancaster, PA","Lancaster","Elizabeth Township"
"City","Heidelberg Township","PA",2.86322836367671,"York, PA","York","Heidelberg Township"
"City","Town of Geneseo","NY",4.14670238912466,"Rochester, NY","Livingston","Town of Geneseo"
"City","Yarmouth","MA",2.42015969862661,"Cape Cod, MA","Barnstable","Yarmouth"
"City","Town of Geneva","NY",4.47940518802232,"Rochester, NY","Ontario","Town of Geneva"
"City","Town of Oswego","NY",0.476602176266577,"Syracuse, NY","Oswego","Town of Oswego"
"City","Town of Sandy Creek","NY",1.8591951788498,"Syracuse, NY","Oswego","Town of Sandy Creek"
"City","Upper Fairfield Township","PA",3.86945461988434,"Williamsport, PA","Lycoming","Upper Fairfield Township"
"City","South Beaver Township","PA",0.518314595363317,"Pittsburgh, PA","Beaver","South Beaver Township"
"City","Delta Township","MI",3.49546487283397,"Lansing, MI","Eaton","Delta Township"
"City","South Abington Township","PA",2.37395687025328,"Scranton, PA","Lackawanna","South Abington Township"
"City","Penn Township","PA",1.3160828015465,"Harrisburg, PA","Perry","Penn Township"
"City","Scott Township","PA",2.28143810699977,"Scranton, PA","Lackawanna","Scott Township"
"City","Gaines","NY",3.44497466941119,"Rochester, NY","Orleans","Gaines"
"City","Upper Burrell Township","PA",2.69415822742143,"Pittsburgh, PA","Westmoreland","Upper Burrell Township"
"City","Town of Lee","MA",1.01133129808312,"Pittsfield, MA","Berkshire","Town of Lee"
"City","Wall Township","NJ",3.87859082540747,"New York, NJ","Monmouth","Wall Township"
"City","Town of Leicester","NY",3.29078582939718,"Rochester, NY","Livingston","Town of Leicester"
"City","Tinicum Township","PA",2.25901812510387,"Philadelphia, PA","Bucks","Tinicum Township"
"City","Niagara","NY",5.36808958793892,"Buffalo, NY","Niagara","Niagara"
"City","Lisbon","WI",1.9414861542562,"Milwaukee, WI","Waukesha","Lisbon"
"City","Dennison Township","PA",0.196654303265743,"Scranton, PA","Luzerne","Dennison Township"
"City","Westborough","MA",2.81459223923981,"Worcester, MA","Worcester","Westborough"
"City","Maidencreek Township","PA",3.07446450338751,"Reading, PA","Berks","Maidencreek Township"
"City","Town of Colchester","CT",1.60770841766369,"New London, CT","New London","Town of Colchester"
"City","Waterford","WI",2.62707626892355,"Racine, WI","Racine","Waterford"
"City","Schuylkill Township","PA",2.12318765768326,"Philadelphia, PA","Chester","Schuylkill Township"
"City","Leet Township","PA",2.46310061392833,"Pittsburgh, PA","Allegheny","Leet Township"
"City","Limestone","IL",3.09594154467631,"Kankakee, IL","Kankakee","Limestone"
"City","Brighton Township","PA",2.52646075840855,"Pittsburgh, PA","Beaver","Brighton Township"
"City","Town of Stonington","CT",1.85665482725305,"New London, CT","New London","Town of Stonington"
"City","Alpine Township","MI",3.31508029268588,"Grand Rapids, MI","Kent","Alpine Township"
"City","Emmett Township","MI",3.41414718844349,"Battle Creek, MI","Calhoun","Emmett Township"
"City","North Cornwall Township","PA",3.65878899378549,"Lebanon, PA","Lebanon","North Cornwall Township"
"City","Town of Tiverton","RI",3.71981855904122,"Providence, RI","Newport","Town of Tiverton"
"City","Union Township","PA",3.11073748927921,"Reading, PA","Berks","Union Township"
"City","Eldred Township","PA",4.0871268078941,"Williamsport, PA","Lycoming","Eldred Township"
"City","Oneida Township","MI",3.37907603008368,"Lansing, MI","Eaton","Oneida Township"
"City","West Hempfield Township","PA",2.84849536013538,"Lancaster, PA","Lancaster","West Hempfield Township"
"City","Chenango","NY",3.00461254943613,"Binghamton, NY","Broome","Chenango"
"City","Deerpark","NY",3.23859750404607,"New York, NY","Orange","Deerpark"
"City","London Britain Township","PA",1.97473298501278,"Philadelphia, PA","Chester","London Britain Township"
"City","Whitemarsh Township","PA",2.46800291310074,"Philadelphia, PA","Montgomery","Whitemarsh Township"
"City","Town of Hingham","MA",3.09588391207332,"Boston, MA","Plymouth","Town of Hingham"
"City","Warwick Township","PA",2.51730248863474,"Lancaster, PA","Lancaster","Warwick Township"
"City","Hampton Township","MI",2.40068310060282,"Bay City, MI","Bay","Hampton Township"
"City","Norway","WI",4.28247913998587,"Racine, WI","Racine","Norway"
"City","Blue Mounds","WI",3.12606739281904,"Madison, WI","Dane","Blue Mounds"
"City","Findlay Township","PA",2.61688266147044,"Pittsburgh, PA","Allegheny","Findlay Township"
"City","Town of Lisle","NY",2.34015320903327,"Binghamton, NY","Broome","Town of Lisle"
"City","Slippery Rock Township","PA",3.27011419704564,"Pittsburgh, PA","Butler","Slippery Rock Township"
"City","Clearfield Township","PA",3.11963531281845,"Pittsburgh, PA","Butler","Clearfield Township"
"City","Medina","WI",3.07501961792094,"Madison, WI","Dane","Medina"
"City","Union Vale","NY",3.82856151920536,"New York, NY","Dutchess","Union Vale"
"City","Upper Mt Bethel Township","PA",2.06513340051406,"Allentown, PA","Northampton","Upper Mt Bethel Township"
"City","South Annville Township","PA",3.26001331789636,"Lebanon, PA","Lebanon","South Annville Township"
"City","Dunn","WI",3.21561224409765,"Madison, WI","Dane","Dunn"
"City","Nekimi","WI",3.47745849876343,"Oshkosh, WI","Winnebago","Nekimi"
"City","Cooper Township","MI",2.66722523843434,"Kalamazoo, MI","Kalamazoo","Cooper Township"
"City","Haycock Township","PA",2.31313479595266,"Philadelphia, PA","Bucks","Haycock Township"
"City","East Allen Township","PA",2.1238969665119,"Allentown, PA","Northampton","East Allen Township"
"City","Scituate","RI",3.63084725902634,"Providence, RI","Providence","Scituate"
"City","Lackawannock Township","PA",1.47132963679292,"Youngstown, PA","Mercer","Lackawannock Township"
"City","Town of Rhinebeck","NY",5.36865450673305,"New York, NY","Dutchess","Town of Rhinebeck"
"City","Town of Mexico","NY",1.42178761738563,"Syracuse, NY","Oswego","Town of Mexico"
"City","Town of Mamaroneck","NY",-0.00748611728063627,"New York, NY","Westchester","Town of Mamaroneck"
"City","Town of Sturbridge","MA",2.40269565883396,"Worcester, MA","Worcester","Town of Sturbridge"
"City","Town of Chilton","WI",3.64954807416222,"Appleton, WI","Calumet","Town of Chilton"
"City","Town of Pepperell","MA",2.44731265930225,"Boston, MA","Middlesex","Town of Pepperell"
"City","Plumcreek Township","PA",2.60321675569452,"Pittsburgh, PA","Armstrong","Plumcreek Township"
"City","Henry Clay Township","PA",3.19255305699215,"Pittsburgh, PA","Fayette","Henry Clay Township"
"City","East Drumore Township","PA",1.87197412112376,"Lancaster, PA","Lancaster","East Drumore Township"
"City","Berkshire","VT",3.05001087451609,"Burlington, VT","Franklin","Berkshire"
"City","Wilmington Township","PA",-1.28323172910349,"Youngstown, PA","Mercer","Wilmington Township"
"City","Town of Candor","NY",2.32231503873468,"Binghamton, NY","Tioga","Town of Candor"
"City","Parks Township","PA",2.36586122448865,"Pittsburgh, PA","Armstrong","Parks Township"
"City","Town of Corinth","NY",2.91739317349664,"Albany, NY","Saratoga","Town of Corinth"
"City","Greene Township","PA",2.64019740835153,"Pittsburgh, PA","Beaver","Greene Township"
"City","Town of Windsor","WI",2.76855373166834,"Madison, WI","Dane","Town of Windsor"
"City","Douglass Township","PA",3.17693731118369,"Reading, PA","Berks","Douglass Township"
"City","Westmoreland","NY",3.06069593150888,"Utica, NY","Oneida","Westmoreland"
"City","Newport Township","PA",2.94415852906979,"Scranton, PA","Luzerne","Newport Township"
"City","Penn Township","PA",2.65013869672834,"Pittsburgh, PA","Westmoreland","Penn Township"
"City","Newark","WI",2.80811318791218,"Janesville, WI","Rock","Newark"
"City","East Vincent Township","PA",2.1903627598631,"Philadelphia, PA","Chester","East Vincent Township"
"City","Town of Macedon","NY",4.03921653448696,"Rochester, NY","Wayne","Town of Macedon"
"City","Rutland Township","MI",3.35182491445091,"Grand Rapids, MI","Barry","Rutland Township"
"City","Portsmouth Township","MI",2.2208584465124,"Bay City, MI","Bay","Portsmouth Township"
"City","Allendale Township","MI",2.99930821667333,"Grand Rapids, MI","Ottawa","Allendale Township"
"City","Penn Township","PA",2.7126981669878,"Pittsburgh, PA","Butler","Penn Township"
"City","Sugarloaf Township","PA",2.3030186955003,"Scranton, PA","Luzerne","Sugarloaf Township"
"City","Whitpain Township","PA",2.44119201054054,"Philadelphia, PA","Montgomery","Whitpain Township"
"City","Muskegon Township","MI",3.36544397416286,"Muskegon, MI","Muskegon","Muskegon Township"
"City","Exeter Township","PA",2.54821845667956,"Reading, PA","Berks","Exeter Township"
"City","Swatara Township","PA",1.86054768142577,"Harrisburg, PA","Dauphin","Swatara Township"
"City","The Sea Ranch","CA",1.34122712926086,"Santa Rosa, CA","Sonoma","The Sea Ranch"
"City","San Tan Valley","AZ",1.98887246267422,"Phoenix, AZ","Pinal","San Tan Valley"
"City","Lebanon Borough","NJ",2.4721339689278,"New York, NJ","Hunterdon","Lebanon Borough"
"City","Eastvale","CA",3.15646748936899,"Riverside, CA","Riverside","Eastvale"
"City","Town of Mansfield","CT",1.08502372175176,"Hartford, CT","Tolland","Town of Mansfield"
"ZipCode","01001","MA",3.80338182869878,"Springfield, MA","Hampden","Agawam"
"ZipCode","01002","MA",3.13128397561973,"Springfield, MA","Hampshire","Amherst"
"ZipCode","01005","MA",3.29134506285474,"Worcester, MA","Worcester","Town of Barre"
"ZipCode","01007","MA",3.64686794002874,"Springfield, MA","Hampshire","Town of Belchertown"
"ZipCode","01008","MA",1.19646087868681,"Springfield, MA","Hampden","Blandford"
"ZipCode","01010","MA",3.1945445645142,"Springfield, MA","Hampden","Brimfield"
"ZipCode","01011","MA",3.17617032653807,"Springfield, MA","Hampden","Chester"
"ZipCode","01013","MA",3.45591701826317,"Springfield, MA","Hampden","Chicopee"
"ZipCode","01020","MA",3.51421938478817,"Springfield, MA","Hampden","Chicopee"
"ZipCode","01022","MA",3.8311865729787,"Springfield, MA","Hampden","Chicopee"
"ZipCode","01026","MA",3.29675572307693,"Springfield, MA","Hampshire","Cummington"
"ZipCode","01027","MA",3.32081074212538,"Springfield, MA","Hampshire","Easthampton"
"ZipCode","01028","MA",2.01024506301399,"Springfield, MA","Hampden","East Longmeadow"
"ZipCode","01030","MA",3.62062502248412,"Springfield, MA","Hampden","Agawam"
"ZipCode","01033","MA",3.32730793539564,"Springfield, MA","Hampshire","Town of Granby"
"ZipCode","01034","MA",3.79806513704757,"Springfield, MA","Hampden","Tolland"
"ZipCode","01035","MA",3.49833575445655,"Springfield, MA","Hampshire","Hadley"
"ZipCode","01036","MA",3.04571834689716,"Springfield, MA","Hampden","Hampden"
"ZipCode","01038","MA",3.50216123227981,"Springfield, MA","Hampshire","Town of Hatfield"
"ZipCode","01040","MA",3.70826699457205,"Springfield, MA","Hampden","Holyoke"
"ZipCode","01050","MA",2.05515113943026,"Springfield, MA","Hampshire","Huntington"
"ZipCode","01053","MA",2.19049695757694,"Springfield, MA","Hampshire","Northampton"
"ZipCode","01056","MA",3.6016506626275,"Springfield, MA","Hampden","Ludlow"
"ZipCode","01057","MA",2.48858668422193,"Springfield, MA","Hampden","Monson"
"ZipCode","01060","MA",3.26644031270127,"Springfield, MA","Hampshire","Northampton"
"ZipCode","01062","MA",3.63832441043018,"Springfield, MA","Hampshire","Northampton"
"ZipCode","01068","MA",2.32104230923548,"Worcester, MA","Worcester","Oakham"
"ZipCode","01069","MA",1.76371726739976,"Springfield, MA","Hampden","Town of Palmer"
"ZipCode","01071","MA",3.5164868332779,"Springfield, MA","Hampden","Russell"
"ZipCode","01073","MA",3.05859090397654,"Springfield, MA","Hampshire","Southampton"
"ZipCode","01075","MA",3.54984866988741,"Springfield, MA","Hampshire","South Hadley"
"ZipCode","01077","MA",3.6712144778659,"Springfield, MA","Hampden","Southwick"
"ZipCode","01080","MA",2.35108511508947,"Springfield, MA","Hampden","Three Rivers"
"ZipCode","01081","MA",2.61550453180537,"Springfield, MA","Hampden","Wales"
"ZipCode","01082","MA",3.85073594610841,"Springfield, MA","Hampshire","Town of Ware"
"ZipCode","01083","MA",1.90957969735972,"Worcester, MA","Worcester","Town of Warren"
"ZipCode","01085","MA",3.72958006343969,"Springfield, MA","Hampden","Westfield"
"ZipCode","01089","MA",3.61964023760513,"Springfield, MA","Hampden","West Springfield"
"ZipCode","01095","MA",3.21371752930318,"Springfield, MA","Hampden","Town of Wilbraham"
"ZipCode","01096","MA",3.61362535918248,"Springfield, MA","Hampshire","Williamsburg"
"ZipCode","01098","MA",2.33678407708851,"Springfield, MA","Hampshire","Worthington"
"ZipCode","01104","MA",4.18018020851425,"Springfield, MA","Hampden","Springfield"
"ZipCode","01106","MA",3.19273154278497,"Springfield, MA","Hampden","Longmeadow"
"ZipCode","01107","MA",3.41701844075826,"Springfield, MA","Hampden","Springfield"
"ZipCode","01108","MA",3.95223779506306,"Springfield, MA","Hampden","Springfield"
"ZipCode","01109","MA",3.80341287979142,"Springfield, MA","Hampden","Springfield"
"ZipCode","01118","MA",3.29840258613603,"Springfield, MA","Hampden","Springfield"
"ZipCode","01119","MA",3.90759751987079,"Springfield, MA","Hampden","Springfield"
"ZipCode","01128","MA",3.42313083179097,"Springfield, MA","Hampden","Springfield"
"ZipCode","01129","MA",3.12313127706789,"Springfield, MA","Hampden","Springfield"
"ZipCode","01151","MA",5.3937753229997,"Springfield, MA","Hampden","Springfield"
"ZipCode","01201","MA",0.960103968955926,"Pittsfield, MA","Berkshire","Pittsfield"
"ZipCode","01220","MA",0.769613822621647,"Pittsfield, MA","Berkshire","Town of Adams"
"ZipCode","01223","MA",1.8654258764357,"Pittsfield, MA","Berkshire","Becket"
"ZipCode","01225","MA",1.09249725638171,"Pittsfield, MA","Berkshire","Cheshire"
"ZipCode","01226","MA",1.12132648299427,"Pittsfield, MA","Berkshire","Dalton"
"ZipCode","01235","MA",1.03090148737243,"Pittsfield, MA","Berkshire","Hinsdale"
"ZipCode","01237","MA",1.74868364222701,"Pittsfield, MA","Berkshire","Lanesboro"
"ZipCode","01238","MA",1.07371098537468,"Pittsfield, MA","Berkshire","Town of Lee"
"ZipCode","01240","MA",0.593695297871479,"Pittsfield, MA","Berkshire","Town of Lenox"
"ZipCode","01245","MA",1.59341535969055,"Pittsfield, MA","Berkshire","Monterey"
"ZipCode","01247","MA",1.21332963544652,"Pittsfield, MA","Berkshire","North Adams"
"ZipCode","01253","MA",0.884846680715211,"Pittsfield, MA","Berkshire","Otis"
"ZipCode","01254","MA",1.62230312259696,"Pittsfield, MA","Berkshire","Richmond"
"ZipCode","01255","MA",0.829174005579133,"Pittsfield, MA","Berkshire","Sandisfield"
"ZipCode","01257","MA",0.83088663620523,"Pittsfield, MA","Berkshire","Sheffield"
"ZipCode","01262","MA",0.872926974095829,"Pittsfield, MA","Berkshire","Stockbridge"
"ZipCode","01266","MA",1.27105406499621,"Pittsfield, MA","Berkshire","West Stockbridge"
"ZipCode","01267","MA",0.443380155874948,"Pittsfield, MA","Berkshire","Town of Williamstown"
"ZipCode","01270","MA",1.45308046017203,"Pittsfield, MA","Berkshire","Windsor"
"ZipCode","01331","MA",2.8097882292903,"Worcester, MA","Worcester","Town of Athol"
"ZipCode","01366","MA",3.88372180823371,"Worcester, MA","Worcester","Petersham"
"ZipCode","01368","MA",2.70925175121707,"Worcester, MA","Worcester","Royalston"
"ZipCode","01420","MA",3.96504820017036,"Worcester, MA","Worcester","Fitchburg"
"ZipCode","01430","MA",2.58316950916624,"Worcester, MA","Worcester","Ashburnham"
"ZipCode","01431","MA",3.07792237214661,"Boston, MA","Middlesex","Ashby"
"ZipCode","01432","MA",3.15339019848465,"Boston, MA","Middlesex","Town of Ayer"
"ZipCode","01440","MA",2.9379849794316,"Worcester, MA","Worcester","Gardner"
"ZipCode","01450","MA",2.63949898639848,"Boston, MA","Middlesex","Groton"
"ZipCode","01451","MA",4.24245889033611,"Worcester, MA","Worcester","Harvard"
"ZipCode","01452","MA",2.39481287574474,"Worcester, MA","Worcester","Hubbardston"
"ZipCode","01453","MA",3.03647489755647,"Worcester, MA","Worcester","Leominster"
"ZipCode","01460","MA",2.56811125368788,"Boston, MA","Middlesex","Littleton"
"ZipCode","01462","MA",2.5089492646574,"Worcester, MA","Worcester","Town of Lunenburg"
"ZipCode","01463","MA",2.52197974424258,"Boston, MA","Middlesex","Town of Pepperell"
"ZipCode","01464","MA",1.94093757416719,"Boston, MA","Middlesex","Town of Shirley"
"ZipCode","01468","MA",2.97438180163366,"Worcester, MA","Worcester","Templeton"
"ZipCode","01469","MA",3.32109957908728,"Boston, MA","Middlesex","Town of Townsend"
"ZipCode","01473","MA",3.16752473023725,"Worcester, MA","Worcester","Westminster"
"ZipCode","01474","MA",2.68472389333111,"Boston, MA","Middlesex","Town of Townsend"
"ZipCode","01475","MA",2.92749027011003,"Worcester, MA","Worcester","Town of Winchendon"
"ZipCode","01501","MA",2.69450050144937,"Worcester, MA","Worcester","Auburn"
"ZipCode","01503","MA",2.92367943930161,"Worcester, MA","Worcester","Berlin"
"ZipCode","01504","MA",2.46067211803895,"Worcester, MA","Worcester","Blackstone"
"ZipCode","01505","MA",2.83495937436996,"Worcester, MA","Worcester","Boylston"
"ZipCode","01506","MA",1.81578472279685,"Worcester, MA","Worcester","Brookfield"
"ZipCode","01507","MA",2.71621534010041,"Worcester, MA","Worcester","Charlton"
"ZipCode","01510","MA",3.8150215099566,"Worcester, MA","Worcester","Clinton"
"ZipCode","01515","MA",2.53160614028339,"Worcester, MA","Worcester","Town of East Brookfield"
"ZipCode","01516","MA",2.86240085265797,"Worcester, MA","Worcester","Douglas"
"ZipCode","01518","MA",2.6225639128049,"Worcester, MA","Worcester","Fiskdale"
"ZipCode","01519","MA",2.07647966692294,"Worcester, MA","Worcester","Grafton"
"ZipCode","01520","MA",2.84942465539942,"Worcester, MA","Worcester","Holden"
"ZipCode","01521","MA",2.39457715433232,"Springfield, MA","Hampden","Town of Holland"
"ZipCode","01522","MA",3.33535625208002,"Worcester, MA","Worcester","Holden"
"ZipCode","01523","MA",2.53150153530297,"Worcester, MA","Worcester","Lancaster"
"ZipCode","01524","MA",2.61331942084641,"Worcester, MA","Worcester","Leicester"
"ZipCode","01527","MA",2.80493292873682,"Worcester, MA","Worcester","Millbury"
"ZipCode","01529","MA",3.31398114030216,"Worcester, MA","Worcester","Millville"
"ZipCode","01532","MA",2.75025628968395,"Worcester, MA","Worcester","Town of Northborough"
"ZipCode","01534","MA",2.71489925905477,"Worcester, MA","Worcester","Northbridge"
"ZipCode","01535","MA",1.00588094246923,"Worcester, MA","Worcester","Town of North Brookfield"
"ZipCode","01536","MA",2.59776063362647,"Worcester, MA","Worcester","Grafton"
"ZipCode","01537","MA",1.95980826700112,"Worcester, MA","Worcester","Town of Oxford"
"ZipCode","01540","MA",2.60063977589036,"Worcester, MA","Worcester","Town of Oxford"
"ZipCode","01541","MA",3.52734142419442,"Worcester, MA","Worcester","Princeton"
"ZipCode","01542","MA",2.79766982369282,"Worcester, MA","Worcester","Leicester"
"ZipCode","01543","MA",2.62329853193385,"Worcester, MA","Worcester","Town of Rutland"
"ZipCode","01545","MA",3.8112676435578,"Worcester, MA","Worcester","Shrewsbury"
"ZipCode","01550","MA",3.06969424684987,"Worcester, MA","Worcester","Town of Southbridge"
"ZipCode","01560","MA",2.60972551277954,"Worcester, MA","Worcester","Grafton"
"ZipCode","01562","MA",2.63577291459089,"Worcester, MA","Worcester","Town of Spencer"
"ZipCode","01564","MA",3.61857257783222,"Worcester, MA","Worcester","Sterling"
"ZipCode","01566","MA",2.42775650819519,"Worcester, MA","Worcester","Town of Sturbridge"
"ZipCode","01568","MA",2.49657980283554,"Worcester, MA","Worcester","Upton"
"ZipCode","01569","MA",2.77305605114728,"Worcester, MA","Worcester","Uxbridge"
"ZipCode","01570","MA",2.68945492265111,"Worcester, MA","Worcester","Town of Webster"
"ZipCode","01571","MA",2.62829933746267,"Worcester, MA","Worcester","Dudley"
"ZipCode","01581","MA",2.87230714614993,"Worcester, MA","Worcester","Westborough"
"ZipCode","01583","MA",2.49786631109269,"Worcester, MA","Worcester","West Boylston"
"ZipCode","01585","MA",2.97930418247782,"Worcester, MA","Worcester","Town of West Brookfield"
"ZipCode","01588","MA",2.62053550924639,"Worcester, MA","Worcester","Whitinsville"
"ZipCode","01590","MA",2.91486066677373,"Worcester, MA","Worcester","Sutton"
"ZipCode","01602","MA",2.65346352676496,"Worcester, MA","Worcester","Worcester"
"ZipCode","01603","MA",3.16791732897834,"Worcester, MA","Worcester","Worcester"
"ZipCode","01604","MA",2.00705713829481,"Worcester, MA","Worcester","Worcester"
"ZipCode","01605","MA",2.81079728685353,"Worcester, MA","Worcester","Worcester"
"ZipCode","01606","MA",2.63043811179584,"Worcester, MA","Worcester","Worcester"
"ZipCode","01607","MA",1.85358602678392,"Worcester, MA","Worcester","Worcester"
"ZipCode","01609","MA",2.73233053815937,"Worcester, MA","Worcester","Worcester"
"ZipCode","01610","MA",2.8684186214425,"Worcester, MA","Worcester","Worcester"
"ZipCode","01611","MA",4.28244253848522,"Worcester, MA","Worcester","Leicester"
"ZipCode","01612","MA",2.8279077635163,"Worcester, MA","Worcester","Paxton"
"ZipCode","01701","MA",2.96373624899677,"Boston, MA","Middlesex","Framingham"
"ZipCode","01702","MA",4.18286578121879,"Boston, MA","Middlesex","Framingham"
"ZipCode","01719","MA",3.0305978983715,"Boston, MA","Middlesex","Boxboro"
"ZipCode","01720","MA",2.25884678066037,"Boston, MA","Middlesex","Acton"
"ZipCode","01721","MA",2.3851786914152,"Boston, MA","Middlesex","Ashland"
"ZipCode","01730","MA",2.29250624758294,"Boston, MA","Middlesex","Bedford"
"ZipCode","01740","MA",1.83168806447227,"Worcester, MA","Worcester","Bolton"
"ZipCode","01741","MA",0.900791185333635,"Boston, MA","Middlesex","Carlisle"
"ZipCode","01742","MA",2.81048656154565,"Boston, MA","Middlesex","Concord"
"ZipCode","01746","MA",1.17958665217111,"Boston, MA","Middlesex","Holliston"
"ZipCode","01747","MA",3.15182109593235,"Worcester, MA","Worcester","Town of Hopedale"
"ZipCode","01748","MA",2.43042093858884,"Boston, MA","Middlesex","Town of Hopkinton"
"ZipCode","01749","MA",3.03056088103402,"Boston, MA","Middlesex","Town of Hudson"
"ZipCode","01752","MA",3.48916497271819,"Boston, MA","Middlesex","Marlborough"
"ZipCode","01754","MA",3.22466656818317,"Boston, MA","Middlesex","Maynard"
"ZipCode","01756","MA",2.98171221080647,"Worcester, MA","Worcester","Mendon"
"ZipCode","01757","MA",2.59444970489524,"Worcester, MA","Worcester","Town of Milford"
"ZipCode","01760","MA",2.97069479090186,"Boston, MA","Middlesex","Natick"
"ZipCode","01770","MA",1.07748225934469,"Boston, MA","Middlesex","Sherborn"
"ZipCode","01772","MA",2.88793631363885,"Worcester, MA","Worcester","Southborough"
"ZipCode","01775","MA",2.79699433832672,"Boston, MA","Middlesex","Stow"
"ZipCode","01776","MA",1.34826549321514,"Boston, MA","Middlesex","Sudbury"
"ZipCode","01778","MA",1.12477679760704,"Boston, MA","Middlesex","Wayland"
"ZipCode","01801","MA",3.21469049161606,"Boston, MA","Middlesex","Woburn"
"ZipCode","01803","MA",3.09359568494656,"Boston, MA","Middlesex","Burlington"
"ZipCode","01810","MA",2.01901934522888,"Boston, MA","Essex","Town of Andover"
"ZipCode","01821","MA",3.09968894522912,"Boston, MA","Middlesex","Billerica"
"ZipCode","01824","MA",1.76453864976913,"Boston, MA","Middlesex","Chelmsford"
"ZipCode","01826","MA",3.16689113419393,"Boston, MA","Middlesex","Dracut"
"ZipCode","01827","MA",2.30268895486337,"Boston, MA","Middlesex","Dunstable"
"ZipCode","01830","MA",3.22010838369237,"Boston, MA","Essex","Haverhill"
"ZipCode","01832","MA",3.05283337593558,"Boston, MA","Essex","Haverhill"
"ZipCode","01833","MA",2.84870783925539,"Boston, MA","Essex","Georgetown"
"ZipCode","01834","MA",3.03140244145202,"Boston, MA","Essex","Groveland"
"ZipCode","01835","MA",3.22628542431288,"Boston, MA","Essex","Haverhill"
"ZipCode","01841","MA",4.76356605794516,"Boston, MA","Essex","Lawrence"
"ZipCode","01843","MA",3.31872281051128,"Boston, MA","Essex","Lawrence"
"ZipCode","01844","MA",3.86907073525628,"Boston, MA","Essex","Methuen"
"ZipCode","01845","MA",3.03318976767075,"Boston, MA","Essex","North Andover"
"ZipCode","01850","MA",3.4608084229436,"Boston, MA","Middlesex","Lowell"
"ZipCode","01851","MA",3.2152965766924,"Boston, MA","Middlesex","Lowell"
